NOMBRE,FAMILIA,PRECIO_COMPRA,PRECIO_VENTA,IVA,MARGEN,EAN,ALTA,CANTIDAD,CANTIDAD_RESTOCK,PROVEEDOR,,,,,,,,,,,,,,
TARRADELLAS PATE ATUN 125G,ALIMENTACION,0.65,1,10,20,8410762002228,1,0,20,102885,,,,,,,,,,,,,,0
MAXI YORK ROLLO 2Ã,GENERICA,1.52,2,10,20,8410843125815,1,0,20,,,,,,,,,,,,,,,0
KINDER HAPPY HIPO,GENERICA,0.53,0.7,10,20,80052456,1,0,20,,,,,,,,,,,,,,,0
BASE 4,ALIMENTACION,0,0,4,20,BASE4,1,0,20,,,,,,,,,,,,,,,0
BASE 10,ALIMENTACION,0,0,10,20,BASE10,1,0,20,,,,,,,,,,,,,,,0
BASE 21,ALIMENTACION,0,0,21,20,BASE 21,1,0,20,,,,,,,,,,,,,,,0
BATIDO CHOCO PASCUAL PACK 3U,GENERICA,1.03,1.49,21,20,8410128670351,1,0,20,,,,,,,,,,,,,,,0
MISTOL LAVAVAJILLAS 600ML.,DROGUERIA,0.59,1,21,20,8410436242806,1,0,20,4077,,,,,,,,,,,,,,0
QUESO OVEJA ALBENIZ MINI MITADES 400G,NEVERA,4.8,5.99,4,20,8427298004824,1,0,20,,,,,,,,,,,,,,,0
BINACA ENT. 100ML.,DROGUERIA,1.03,1.5,21,20,5054563041180,1,0,20,,,,,,,,,,,,,,,0
ROSQUILLETAS ALBA 2X1'10,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.68,1.1,10,20,8430777020086,1,0,20,109908,,,,,,,,,,,,,,0
ROSQUILLETAS PIPAS ALBA 2X1'10 EUROS,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.68,1.1,10,20,8430777060082,1,0,20,108481,,,,,,,,,,,,,,0
SALADITOS ALBA PROMOCION 2X1'10 EUROS,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.68,1.1,10,20,8430777030085,1,0,20,169211,,,,,,,,,,,,,,0
AGRADO JABON MANOS COCO DOSIF,DROGUERIA,0.63,1,21,20,8433295041793,1,0,20,29,,,,,,,,,,,,,,0
HYPE ENERGY MFP S/AZUCAR 500ML,GENERICA,0.76,1.1,21,20,5032085003626,1,0,20,,,,,,,,,,,,,,,0
HYPE ENERGY TWISTED SANDIA 500ML,GENERICA,0.76,1.1,21,20,5032085005804,1,0,20,,,,,,,,,,,,,,,0
HYPE ENERGY TWISTED TROPICAL 500ML,GENERICA,0.76,1.1,21,20,5032085003640,1,0,20,,,,,,,,,,,,,,,0
HYPE ENERGY MFP 500ML,GENERICA,0.76,1.1,21,20,5032085003602,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN JAZMIN,DROGUERIA,1.06,1.54,21,20,8710447181706,1,0,20,,,,,,,,,,,,,,,0
NAPOLITANA CREMA2U,BOLLERIA DULCE,0.83,1.2,21,20,9004380126716,1,0,20,,,,,,,,,,,,,,,0
BEBIDA FRESCA 30,SERVICIOS,0.21,0.3,21,20,9004380126717,1,0,20,,,,,,,,,,,,,,,0
BANDEJA 14X21,SERVICIOS,0.14,0.2,21,20,9004380126718,1,0,20,,,,,,,,,,,,,,,0
CAVA CODORNIU BRUT CLASSIC,BEBIDAS,2.72,3.95,21,20,9004380126719,1,0,20,,,,,,,,,,,,,,,0
BARRA BLAT,BOLLERIA SALADA,0.17,0.25,21,20,9004380126720,1,0,20,,,,,,,,,,,,,,,0
MINI BOLLYCAO,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,9004380126721,1,0,20,,,,,,,,,,,,,,,0
GURU DETER. POLVO MARSELLA,GENERICA,1.28,1.86,21,20,8436568160733,1,0,20,,,,,,,,,,,,,,,0
GURU LAVAVAJILLAS LIMON,GENERICA,0.41,0.59,21,20,8436568160849,1,0,20,,,,,,,,,,,,,,,0
GURU GEL DUCHA MOUSSE,DROGUERIA,0.5,0.72,21,20,9004380126725,1,0,20,,,,,,,,,,,,,,,0
GURU GEL FRUTOS ROJOS,DROGUERIA,0.5,0.72,21,20,9004380126726,1,0,20,,,,,,,,,,,,,,,0
ESIL DETERGENTE HERBAL,GENERICA,1.51,2.19,21,20,8436568161587,1,0,20,,,,,,,,,,,,,,,0
GURU DETERGENTE GEL ACTIVO,GENERICA,1.26,1.83,21,20,8436008993327,1,0,20,,,,,,,,,,,,,,,0
GURU DETERGENTE ALOE VERA,DROGUERIA,1.26,1.83,21,20,8436008993341,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN PRIMAVERA,DROGUERIA,1.08,1.57,21,20,9004380126730,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN ALOE VERA,DROGUERIA,1.06,1.54,21,20,8720181116629,1,0,20,,,,,,,,,,,,,,,0
GURU FREGASUELOS DAMA DE NOCHE,DROGUERIA,0.53,0.77,21,20,8413549501563,1,0,20,,,,,,,,,,,,,,,0
GURU FREGASUELOS FLORAL,DROGUERIA,0.53,0.77,21,20,8413549501556,1,0,20,,,,,,,,,,,,,,,0
LAIDY FREGASUELOS CONCENTRADO,DROGUERIA,0.65,0.95,21,20,8437013519342,1,0,20,,,,,,,,,,,,,,,0
GURU FREGASUELOS PINO,DROGUERIA,0.39,0.57,21,20,8413549501488,1,0,20,,,,,,,,,,,,,,,0
CEREALES CHOCO RICE,ALIMENTACION,0.69,1,21,20,8438001443106,1,0,20,,,,,,,,,,,,,,,0
CEREALES BOLITAS CHOKA,ALIMENTACION,0.69,1,21,20,8438001443090,1,0,20,,,,,,,,,,,,,,,0
CEREALES DUMBITAS CHOCO,GENERICA,0.69,1,21,20,8438001443083,1,0,20,,,,,,,,,,,,,,,0
CEREALES RELLENITOS AVELLANA,ALIMENTACION,0.69,1,21,20,8438001443342,1,0,20,,,,,,,,,,,,,,,0
NESQUIK INTENSO 40%,ALIMENTACION,1.89,2.74,21,20,7613039766538,1,0,20,,,,,,,,,,,,,,,0
ALBONDIGAS HUERTA,ALIMENTACION,0.85,1.24,21,20,8410683920069,1,0,20,,,,,,,,,,,,,,,0
BEB. OASIS PREMIUM,BEBIDAS,0.81,1.17,21,20,8437007210866,1,0,20,,,,,,,,,,,,,,,0
BEB. FAST POWER 500 ML,GENERICA,0.39,0.56,21,20,5906395587339,1,0,20,,,,,,,,,,,,,,,0
BEB. FAST POWER 250 ML,BEBIDAS,0.2,0.29,21,20,5906395587384,1,0,20,,,,,,,,,,,,,,,0
SERPIS ACEITUNAS ANCHOA,ALIMENTACION,0.83,1.09,10,20,8410344151306,1,0,20,,,,,,,,,,,,,,,0
CAPSULAS DANIEL'S BLEND,GENERICA,0.87,1.27,21,20,9004380126747,1,0,20,,,,,,,,,,,,,,,0
MINI MAGDALENAS CHIPS,GENERICA,0.69,1,21,20,8410087095288,1,0,20,,,,,,,,,,,,,,,0
DULCESOL TARTA DE MANZANA,GENERICA,0.69,1,21,20,8410087340265,1,0,20,,,,,,,,,,,,,,,0
DULCESOL HORCHATA PREMIUM,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.03,1.5,21,20,9004380126750,1,0,20,97658,,,,,,,,,,,,,,0
RAM CANELA LIMON BRICK 1L,ALIMENTACION,0.94,1.36,21,20,9004380126751,1,0,20,,,,,,,,,,,,,,,0
DULCESOL FARTONS 6UD,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1.1,10,20,8410087900063,1,0,20,25027,,,,,,,,,,,,,,0
DULCESOL CROISSANTS CACAO,GENERICA,0.76,1,10,20,8410087122618,1,0,20,,,,,,,,,,,,,,,0
CHEETOS STARS,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,9004380126754,1,0,20,,,,,,,,,,,,,,,0
BINACA DENT,DROGUERIA,1.03,1.5,21,20,5054563041203,1,0,20,,,,,,,,,,,,,,,0
GURU GEL DUCHA,DROGUERIA,0.34,0.5,21,20,8436008993365,1,0,20,,,,,,,,,,,,,,,0
HORCHATA PREMIUM DULCE SOL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.26,1.79,10,20,8410087976587,1,0,20,97658,,,,,,,,,,,,,,0
FONT VELLA 1L,BEBIDAS,0.33,0.61,21,20,8410055125023,1,0,20,500101,,,,,,,,,,,,,,0
TAKIS QUESO 90G,GENERICA,0.69,1,21,20,8412600028605,1,0,20,,,,,,,,,,,,,,,0
BOLSA HIELO,GENERICA,0.83,1.2,21,20,8437005925038,1,0,20,,,,,,,,,,,,,,,0
GASEOSA SABROSA 0.5L,GENERICA,0.17,0.25,21,20,8437007210361,1,0,20,,,,,,,,,,,,,,,0
FIDEOS N4,ALIMENTACION,0.68,0.99,21,20,8410069002327,1,0,20,,,,,,,,,,,,,,,0
ANDREU CHOCOLATE EXTRAFINO,ALIMENTACION,0.34,0.55,10,20,8428497000068,1,0,20,,,,,,,,,,,,,,,0
JAMON NAVIDUL 25%MENOS SAL,ALIMENTACION,0.69,0.91,10,20,8410320260329,1,0,20,,,,,,,,,,,,,,,0
GURU FREGASUELOS MARINO,DROGUERIA,0.39,0.57,21,20,8413549501501,1,0,20,,,,,,,,,,,,,,,0
DULCESOL CAðA EXXTRA CAO,GENERICA,0.69,1,21,20,8410087241661,1,0,20,,,,,,,,,,,,,,,0
DULCESOL MILHOJAS CACO CREMA,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,8410087035307,1,0,20,,,,,,,,,,,,,,,0
OROTANA PACK 6UN,BEBIDAS,0.99,1.3,10,20,9004380126755,1,0,20,58417,,,,,,,,,,,,,,0
KH-7 DESEGRASANTE,DROGUERIA,1.96,2.96,21,20,8420822020253,1,0,20,,,,,,,,,,,,,,,0
GRAN DAMA NATA,NEVERA,2.45,3.56,21,20,8436575294759,1,0,20,,,,,,,,,,,,,,,0
CASADO DYET BARQUILLO SABOR ORIGINAL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,8411414012374,1,0,20,,,,,,,,,,,,,,,0
DON LIMPIO BAðO FRESCO,DROGUERIA,0.6,1,21,20,8006540162736,1,0,20,,,,,,,,,,,,,,,0
AMONIACO PERFUMADO JAVI,DROGUERIA,0.45,0.75,21,20,8421960001029,1,0,20,710203,,,,,,,,,,,,,,0
GEL MAGNO CLASSIC,DROGUERIA,1.72,2.49,21,20,8410436361132,1,0,20,,,,,,,,,,,,,,,0
DETERGENTE 02POWER,DROGUERIA,1.58,2.3,21,20,8437013745871,1,0,20,,,,,,,,,,,,,,,0
NIVEA DRY FRESH SPRAY,DROGUERIA,1.66,2.41,21,20,4005900485281,1,0,20,,,,,,,,,,,,,,,0
DENENES COLONIA 600ML,DROGUERIA,2.03,2.95,21,20,8411061677131,1,0,20,,,,,,,,,,,,,,,0
DENENES GEL PIEL ATOPICA,DROGUERIA,2.75,3.99,21,20,8411135374508,1,0,20,,,,,,,,,,,,,,,0
DENENES JABON 600ML,DROGUERIA,2.03,2.95,21,20,8411061578742,1,0,20,,,,,,,,,,,,,,,0
VASOS DE SIDRA 20UD,GENERICA,1.19,1.73,21,20,8411457026871,1,0,20,,,,,,,,,,,,,,,0
KH-7 DESENGRASANTE RECAMBIO,DROGUERIA,1.71,2.49,21,20,8420822108760,1,0,20,,,,,,,,,,,,,,,0
DOKIO 3X1,ALIMENTACION,0.69,1,21,20,84250,1,0,20,,,,,,,,,,,,,,,0
TANDY ARENA PERFUMADA GATO,DROGUERIA,1.21,1.75,21,20,8480024838964,1,0,20,,,,,,,,,,,,,,,0
J&B WHISKIES 70CL,BEBIDAS,8.98,11.99,21,20,5010103800259,1,0,20,510502,,,,,,,,,,,,,,0
MORTADELA PAVO,NEVERA,1.38,2,21,20,8410843018704,1,0,20,,,,,,,,,,,,,,,0
PIZZA BARBACOA CAMPOFRIO,NEVERA,1.55,2.25,21,20,8410320034319,1,0,20,,,,,,,,,,,,,,,0
AXE DARK TEMPTATION,DROGUERIA,1.39,1.98,21,20,6001087363815,1,0,20,5150,,,,,,,,,,,,,,0
DOLCE GUSTO CAFE CON LECHE +2CAP,ALIMENTACION,2.89,4.19,21,20,7613036562812,1,0,20,,,,,,,,,,,,,,,0
NUTELLA & GO,GENERICA,0.69,1,21,20,80050100,1,0,20,,,,,,,,,,,,,,,0
ELPOZO SNACKS MINI FUET,GENERICA,0.69,1,21,20,8410843130079,1,0,20,,,,,,,,,,,,,,,0
ELPOZO JAMON CURADO 55G,NEVERA,0.69,1,21,20,8410843018339,1,0,20,,,,,,,,,,,,,,,0
ELPOZO LONCHAS DE BACON,ALIMENTACION,0.69,1,21,20,8410843125570,1,0,20,,,,,,,,,,,,,,,0
ELPOZO TIRAS DE BACON,GENERICA,0.69,1,21,20,8410843130833,1,0,20,,,,,,,,,,,,,,,0
ELPOZO TAQUITOS JAMON CURADO,NEVERA,0.69,1,21,20,8410843013662,1,0,20,,,,,,,,,,,,,,,0
NENUCO CITRICO Y FLORAL,GENERICA,1.92,2.79,21,20,8410104294205,1,0,20,,,,,,,,,,,,,,,0
ELPOZO SOBRASADA 250G,NEVERA,1.14,1.65,21,20,8410843005810,1,0,20,,,,,,,,,,,,,,,0
NESCAFE CLASSIC SOBRES,ALIMENTACION,0.8,1.05,10,20,8410100020570,1,0,20,,,,,,,,,,,,,,,0
LECHE PASCUAL DESNATADA PACK 6UD,ALIMENTACION,4.32,5.94,10,20,8410128010249,1,0,20,850503,,,,,,,,,,,,,,0
AMBIENTADOR TALCO MAYORDOMO 250ML,DROGUERIA,1.07,1.56,21,20,8433295045227,1,0,20,,,,,,,,,,,,,,,0
AMBIENTADOR CIELO AZUL MAYORDOMO 400ML,DROGUERIA,1.37,1.99,21,20,8433295059545,1,0,20,,,,,,,,,,,,,,,0
MAS + DETERGENTE ROPA BLANCA 3L,GENERICA,1.51,2.19,21,20,8411250035308,1,0,20,,,,,,,,,,,,,,,0
FREGASUELOS FLORAL MAYORDOMO 1.5L,GENERICA,0.82,1.19,21,20,8433295030698,1,0,20,,,,,,,,,,,,,,,0
FREGASUELOS SPA MAYORDOMO 1.5L,DROGUERIA,0.82,1.19,21,20,8433295030704,1,0,20,,,,,,,,,,,,,,,0
MAS + DETER. ABUELA QUITAMANCHAS 3L,DROGUERIA,1.51,2.19,21,20,8411250035292,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN MOUSSEL,GENERICA,1.08,1.57,21,20,8710447182734,1,0,20,,,,,,,,,,,,,,,0
SUAVIZANTE ROSA RUBI 2L,GENERICA,1.27,1.85,21,20,8433295059002,1,0,20,,,,,,,,,,,,,,,0
SUAVIZANTE ORO NARANJA&SANDALO 2L,DROGUERIA,1.44,2.09,21,20,8410498180108,1,0,20,,,,,,,,,,,,,,,0
SUAVIZANTE ORO FRESCOR 2L,DROGUERIA,1.51,2.19,21,20,8410498180047,1,0,20,,,,,,,,,,,,,,,0
MAS + DETERGENTE MARSELLA 3L,DROGUERIA,1.51,2.19,21,20,8411250035322,1,0,20,,,,,,,,,,,,,,,0
OR XATA POLO 1L,GENERICA,1.06,1.54,21,20,8410331300014,1,0,20,,,,,,,,,,,,,,,0
OR XATA PREMIUM 1L,GENERICA,1.27,1.79,10,20,8410331300069,1,0,20,,,,,,,,,,,,,,,0
OR XATA LIGHT SIN LACTOSA 1L,GENERICA,1.13,1.64,21,20,8410331000204,1,0,20,,,,,,,,,,,,,,,0
DISCICLIN,DROGUERIA,1.45,2.1,21,20,8421335005430,1,0,20,,,,,,,,,,,,,,,0
BEBIDA FRESCA 0.15,SERVICIOS,0.1,0.15,21,20,9004380126756,1,0,20,,,,,,,,,,,,,,,0
HARIBO BERRIES,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,8426617014995,1,0,20,,,,,,,,,,,,,,,0
MORTADELA CON ACEITUNAS CAMPOFRIO,NEVERA,0.69,1,21,20,8410320245357,1,0,20,,,,,,,,,,,,,,,0
HELICES ENSALADAS GALLO,GENERICA,0.52,0.75,21,20,8410069005588,1,0,20,,,,,,,,,,,,,,,0
BISCUITS GALICIA,GENERICA,1.01,1.47,21,20,8436042464173,1,0,20,,,,,,,,,,,,,,,0
FILETE EXTRA 75G,GENERICA,1.48,2.15,21,20,8429774705010,1,0,20,,,,,,,,,,,,,,,0
SURTIDO GOURMET,GENERICA,1.48,2.15,21,20,8410320138703,1,0,20,,,,,,,,,,,,,,,0
SANDARA ROSADO,BEBIDAS,2.45,4.25,21,20,8410310610707,1,0,20,101336,,,,,,,,,,,,,,0
EDULCORANTE DE MESA,GENERICA,0.61,0.89,21,20,8480024353504,1,0,20,,,,,,,,,,,,,,,0
tortita arroz chocolate negro,ALIMENTACION,0.69,1,21,20,8437021725032,1,0,20,,,,,,,,,,,,,,,0
mahou clasica 1llitro,BEBIDAS,0.93,1.29,21,20,8411327011013,1,0,20,500415,,,,,,,,,,,,,,0
caracola chocolate,BOLLERIA DULCE,0.69,1,21,20,00023,1,0,20,,,,,,,,,,,,,,,0
LOS CLAVELES CHORIZO,NEVERA,0.01,1.66,10,20,8422003001358,1,0,20,,,,,,,,,,,,,,,0
NUI ALMENDRA VAIINILLA,GENERICA,2.4,3.49,21,20,5900130031026,1,0,20,,,,,,,,,,,,,,,0
PIZZA PORCION BQ,BOLLERIA SALADA,1.38,2,21,20,9004380126757,1,0,20,,,,,,,,,,,,,,,0
PIZZA PORCION POLLO,BOLLERIA SALADA,1.52,2.2,21,20,9004380126758,1,0,20,,,,,,,,,,,,,,,0
CREMA DE CALABAZA,ALIMENTACION,1.23,1.79,21,20,8717163889152,1,0,20,,,,,,,,,,,,,,,0
EL POZO IMPERIAL PAVO,NEVERA,1.72,2.5,21,20,8410843057963,1,0,20,,,,,,,,,,,,,,,0
DON LUIGI INTENSO,ALIMENTACION,1.19,1.8,21,20,8423696011426,1,0,20,1718,,,,,,,,,,,,,,0
DANIELS BLEND INTENSO,ALIMENTACION,0.87,1.27,21,20,8436553291121,1,0,20,,,,,,,,,,,,,,,0
TYRIS IPA CERVEZA,BEBIDAS,1.1,1.6,21,20,8436571780034,1,0,20,,,,,,,,,,,,,,,0
SIDRA LA ASTURIANA,BEBIDAS,0.87,1.2,21,20,8411079501695,1,0,20,530303,,,,,,,,,,,,,,0
BOLLYCAO MINIS - BIMBO,GENERICA,0.69,1,21,20,8410022109773,1,0,20,,,,,,,,,,,,,,,0
MILKA CHOCOLATE CON LECHE,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.68,0.99,21,20,8410172652525,1,0,20,,,,,,,,,,,,,,,0
PALOMITAS - EAGLE POP UP,GENERICA,0.89,1.29,21,20,8412600022733,1,0,20,,,,,,,,,,,,,,,0
ROSQUILLETAS LARGAS DULCESOL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.69,1,21,20,8410087900056,1,0,20,,,,,,,,,,,,,,,0
macarron 250gr,GENERICA,0.38,0.5,10,20,8410069016867,1,0,20,,,,,,,,,,,,,,,0
vino tinto brick,GENERICA,0.76,1,10,20,8437020020060,1,0,20,,,,,,,,,,,,,,,0
vino blanco brick,GENERICA,0.76,1,10,20,8437020020077,1,0,20,,,,,,,,,,,,,,,0
BARRA 270,PANADERIA,0.29,0.43,4,20,9004380126759,1,0,20,,,,,,,,,,,,,,,0
bolsa peque▒a,SERVICIOS,0.04,0.05,10,20,3443014437733,1,0,20,,,,,,,,,,,,,,,0
bolsa peque▒a,SERVICIOS,0.08,0.1,10,20,8435014437733,1,0,20,,,,,,,,,,,,,,,0
bolsa grande,SERVICIOS,0.11,0.15,10,20,8435014437474,1,0,20,,,,,,,,,,,,,,,0
twix,ALIMENTACION,0.69,1,21,20,5000159459228,1,0,20,,,,,,,,,,,,,,,0
MAHOU MIXTA,BEBIDAS,0.33,0.59,21,20,84401137000086,1,0,20,522139,,,,,,,,,,,,,,0
ASEVI DETERGENTE LIQ 42 DOSIS FRESCOR PU,DROGUERIA,2.15,3.25,21,20,8411582236749,1,0,20,298,,,,,,,,,,,,,,0
CHALANA,BOLLERIA SALADA,0.1,1.5,10,20,000,1,0,20,,,,,,,,,,,,,,,0
CROISSANT GRANDE MANTEQUILLA,BOLLERIA DULCE,0.55,0.8,21,20,001,1,0,20,,,,,,,,,,,,,,,0
CROISSANT GRANDE MANTEQUILLA 2X1.50,BOLLERIA DULCE,1.03,1.5,21,20,002,1,0,20,,,,,,,,,,,,,,,0
PIZZA PEPERONNI,BOLLERIA SALADA,1.1,1.6,21,20,003,1,0,20,,,,,,,,,,,,,,,0
PIZZA YORK Y QUESO,BOLLERIA SALADA,0.96,1.4,21,20,004,1,0,20,,,,,,,,,,,,,,,0
HUEVO MEDIANO 6U,ALIMENTACION,0.65,0.95,21,20,005,1,0,20,,,,,,,,,,,,,,,0
HUEVO MEDIANO 12U,ALIMENTACION,1.07,1.55,21,20,006,1,0,20,,,,,,,,,,,,,,,0
AGUA OROTANA 8L,BEBIDAS,0.75,1,21,20,8414317000189,1,0,20,1573,,,,,,,,,,,,,,0
NAHON ACEITE GIRASOL 5 LITROS,ALIMENTACION,6.7,13.95,10,20,8423243082220,1,0,20,1952,,,,,,,,,,,,,,0
COCA COLA NORMAL LATA NACIONAL,ALIMENTACION,0.41,0.6,21,20,5449000000996,1,0,20,,,,,,,,,,,,,,,0
CODORNIU CLASICO,BEBIDAS,2.72,3.95,21,20,CODORNIU CLASI,1,0,20,,,,,,,,,,,,,,,0
NOMBRE_C_40,GENERICA,0,0,21,20,CODIGO_C_15,1,0,20,,,,,,,,,,,,,,,0
HUEVOS L DOCENA,ALIMENTACION,1.44,1.8,4,20,8411244101224,1,0,20,,,,,,,,,,,,,,,0
WC TENSO PRO,DROGUERIA,0.71,0.96,21,20,8410931011938,1,0,20,3677,,,,,,,,,,,,,,0
SALFUMAN JAVI,DROGUERIA,0.65,0.99,21,20,8421960000510,1,0,20,201009,,,,,,,,,,,,,,0
ROCKSTAR BEBIDA ENERGETICA,BEBIDAS,0.9,1.3,21,20,8410494301224,1,0,20,,,,,,,,,,,,,,,0
ROCKYSTAR JUICED,GENERICA,0.9,1.3,21,20,8410494301095,1,0,20,,,,,,,,,,,,,,,0
ROCKSTAR  GUAYABA,BEBIDAS,0.9,1.3,21,20,8410409018643,1,0,20,,,,,,,,,,,,,,,0
ROCKSTAR ORIGINAL,BEBIDAS,0,0,21,20,8410409012245,1,0,20,,,,,,,,,,,,,,,0
SOBRASADA DE MALLORCA,ALIMENTACION,0.76,1.1,21,20,8411959101007,1,0,20,,,,,,,,,,,,,,,0
QUESO SIN LACTOSA ALBEÐIZ,NEVERA,0.68,0.9,21,20,8427298005104,1,0,20,,,,,,,,,,,,,,,0
PIZZA CASA TARRADELLAS JAMON Y QUESO,NEVERA,1.71,2.48,21,20,8410762220059,1,0,20,,,,,,,,,,,,,,,0
DON AHORRO LIMPIA CRISTALES 750ML,DROGUERIA,0.71,1.49,21,20,8421335005317,1,0,20,3189,,,,,,,,,,,,,,0
FAIRY LAVAVAJILLAS TODO EN UNO 15+1 CAPS,DROGUERIA,2.42,3.65,21,20,8006540063095,1,0,20,2047,,,,,,,,,,,,,,0
DELIAL LECHE IP50+SENS.ADV SPRAY 300 ML.,DROGUERIA,8.71,14.69,21,20,3600541309944,1,0,20,697,,,,,,,,,,,,,,0
MONELLS JAMON COCIDO 110G,ALIMENTACION,0.69,1,21,20,8411477907808,1,0,20,,,,,,,,,,,,,,,0
JOHNSONS CHAMPU CAMOMILA 500ML,DROGUERIA,1.76,2.29,21,20,3574661520476,1,0,20,3950,,,,,,,,,,,,,,0
PRINCIPE GALLETAS CHOCO.,ALIMENTACION,3.19,1,10,20,7622210204424,1,0,20,,,,,,,,,,,,,,,0
HELLMANNS MAYONESA 450ML.,ALIMENTACION,1.36,1.85,21,20,67787625,1,0,20,,,,,,,,,,,,,,,0
CHUFI HORCHATA MAESTRA,ALIMENTACION,1.23,1.79,21,20,8414700000475,1,0,20,,,,,,,,,,,,,,,0
HELLMANNS MAYONESA,ALIMENTACION,1.36,1.95,10,20,8410127050819,1,0,20,280109,,,,,,,,,,,,,,0
NESTLE LA LECHERA CONDENSADA 740GR.,ALIMENTACION,1.86,2.6,21,20,8410100000152,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN SUAVIZANTE AZUL VITAL 87 LAV.,DROGUERIA,1.75,2.2,21,20,8710522723746,1,0,20,9007,,,,,,,,,,,,,,0
NESCAFE CAPSULAS NESPRESSO BRAZIL LUNGO,ALIMENTACION,2.65,3.45,10,20,7630477880176,1,0,20,,,,,,,,,,,,,,,0
GREFUSA COMBI COCTEL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.7,1,10,20,8413164013564,1,0,20,107606,,,,,,,,,,,,,,0
THE RADICAL FRUIT,BEBIDAS,0.9,1.3,21,20,8410408019467,1,0,20,,,,,,,,,,,,,,,0
LIPTON MELOCOTON ICE TEA,BEBIDAS,0.9,1.3,21,20,8710908914195,1,0,20,,,,,,,,,,,,,,,0
LIPTON LIMON ICE TEA,BEBIDAS,0.9,1.3,21,20,8413800002501,1,0,20,,,,,,,,,,,,,,,0
ALHAMBRA LAGER SINGULAR,BEBIDAS,2.06,2.99,21,20,8413681305500,1,0,20,,,,,,,,,,,,,,,0
ESTRELLA GALICIA SIN GLUTEN 6 BOT,BEBIDAS,2.15,3.27,21,20,8412598007316,1,0,20,100389,,,,,,,,,,,,,,0
ESTRELLA GALICIA 6 BOT,BEBIDAS,2.28,3.55,21,20,8412598000072,1,0,20,100464,,,,,,,,,,,,,,0
KELLOGGSS ALL BRAN FLAKES,ALIMENTACION,1.6,2.32,21,20,5000127061828,1,0,20,,,,,,,,,,,,,,,0
OASIS PREMIUM 5% vol. 6 bot,BEBIDAS,4.83,7.02,21,20,8437007210880,1,0,20,,,,,,,,,,,,,,,0
DULCESOL PAN DE MOLDE INTEGRAL 460 GR.,ALIMENTACION,0.86,1.35,10,20,8410087414874,1,0,20,41487,,,,,,,,,,,,,,0
DULCESOL HOT DOG,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.87,1.35,10,20,8410087040011,1,0,20,40075,,,,,,,,,,,,,,0
HEINEKEN CAJA 12 LATAS,BEBIDAS,5.37,7.8,21,20,8712000011079,1,0,20,,,,,,,,,,,,,,,0
NEUTREX OXY COLOR,DROGUERIA,1.19,1.75,21,20,8410436399692,1,0,20,,,,,,,,,,,,,,,0
MAHOU MIXTA LIMON,BEBIDAS,0.41,0.59,21,20,8411327000086,1,0,20,,,,,,,,,,,,,,,0
CALVO ATUM ACEITE GIRASOL 6 LATAS OFERTA,ALIMENTACION,2.41,3.5,21,20,8410090999276,1,0,20,,,,,,,,,,,,,,,0
ALBENIZ SEMI CURADO 250GR.,ALIMENTACION,1.51,2.19,21,20,8427298001199,1,0,20,,,,,,,,,,,,,,,0
MAGNUM CHOCO Y COOKIES HELADO,GENERICA,1.38,2,21,20,8717163691618,1,0,20,,,,,,,,,,,,,,,0
MAGNUM FRAC HELADO,GENERICA,1.38,2,21,20,8410480017405,1,0,20,,,,,,,,,,,,,,,0
MAGNUM ALMOND HELADO,GENERICA,1.67,2.2,10,20,8000920500224,1,0,20,,,,,,,,,,,,,,,0
CALIPPO STRAWBERRY GELADO,ALIMENTACION,0.9,1.3,21,20,8000920401248,1,0,20,,,,,,,,,,,,,,,0
CORNETO CLASSICO NATA HELADO,ALIMENTACION,0.69,1,21,20,8711327319660,1,0,20,,,,,,,,,,,,,,,0
PUSH UP HARIBO HELADO,ALIMENTACION,1.03,1.5,21,20,8712566344321,1,0,20,,,,,,,,,,,,,,,0
FRIGO CHUCHES 5UN.,GENERICA,1.03,1.5,21,20,8714100644621,1,0,20,,,,,,,,,,,,,,,0
CORNETTO ESAGERATO XXL HELADO,GENERICA,1.38,2,21,20,68134537,1,0,20,,,,,,,,,,,,,,,0
