NOMBRE,FAMILIA,PRECIO_COMPRA,PRECIO_COMPRA_IVA,PRECIO_VENTA,IVA,MARGEN_AJUSTADO,MARGEN,EAN,ALTA,CANTIDAD,CANTIDAD_RESTOCK,PROVEEDOR,,P_COMPRA,PRECIO_COMPRA_CALC,Redo
GARBANZOS COCIDOS LOZANO,ALIMENTACION,0.47,0.517,0.65,10,20,25.72533849,84121028,,0,20,PRINCESALISIMO S.L.,,0.47,0.47,0.47
LENTEJAS COCIDAS LOZANO 0.5KG,OTROS,0.69,0.759,0.85,10,20,11.98945982,84121066,,0,20,,,0,0.6439393939,0.64
ALUBIAS BLANCAS COCIDAS LOZANO 0.5KG,OTROS,0.69,0.759,0.85,10,20,11.98945982,84121042,,0,20,,,0,0.6439393939,0.64
GARBANZOS COCIDOS LOZANO 0.5KG,OTROS,0.69,0.759,0.85,10,20,11.98945982,84121059,,0,20,,,0,0.6439393939,0.64
KH7 DESENGRASANTE,DROGUERIA,1.99,2.4079,2.79,21,20,15.86859919,8420822108753,,0,20,,,1.99,1.99,1.99
DESODORANTE TULIPAN,OTROS,1.81,2.1901,2.19,21,20,-0.004566001552,8410751030911,,0,20,,,0,1.508264463,1.51
ENSALADA MILANESA ALTEZA,OTROS,0.82,0.902,1,10,20,10.86474501,8480024737922,,0,20,,,0,0.7575757576,0.76
ENSALADA MEDITERRANEA,OTROS,0.82,0.902,1,10,20,10.86474501,8480024737915,,0,20,,,0,0.7575757576,0.76
ENSALADA CALIFORNIA,OTROS,0.82,0.902,1,10,20,10.86474501,9004380126713,,0,20,,,0,0.7575757576,0.76
SALSA NAPOLITANA ALTEZA,ALIMENTACION,0.51,0.561,1,10,20,78.25311943,8480024744234,,0,20,PRINCESALISIMO S.L.,,0.51,0.51,0.51
SALSA BOLOðESA ALTEZA,ALIMENTACION,0.68,0.748,1.1,10,20,47.05882353,8480024744203,,0,20,PRINCESALISIMO S.L.,,0.68,0.68,0.68
ACEITUNAS GAZPACHADA ALTEZA,OTROS,1.72,1.892,2.1,10,20,10.99365751,8480024738066,,0,20,,,0,1.590909091,1.59
COCKTAIL ALTEZA,OTROS,0.82,0.902,1,10,20,10.86474501,8480024739247,,0,20,,,0,0.7575757576,0.76
BANDERILLAS DULCES ALTEZA,OTROS,1.1,1.21,1.35,10,20,11.57024793,8480024739100,,0,20,,,0,1.022727273,1.02
ACELGAS ALTEZA,OTROS,0.9,0.99,1.1,10,20,11.11111111,8480024741103,,0,20,,,0,0.8333333333,0.83
ATUN CLARO ACEITE DE OLIVA ALTEZA,OTROS,1.9,2.09,2.5,10,20,19.61722488,8480024736536,,0,20,,,1.9,1.9,1.9
ACEITUNA CON HUESO ALTEZA,OTROS,1.72,1.892,2.1,10,20,10.99365751,8480024738028,,0,20,,,0,1.590909091,1.59
HARIBO FAVORITOS,OTROS,0.82,0.902,1,10,20,10.86474501,8426617013356,,0,20,,,0,0.7575757576,0.76
ACEITUNAS GORDAL GUINDILLA ALTEZA,OTROS,1.51,1.661,1.85,10,20,11.37868754,8480024739056,,0,20,,,0,1.401515152,1.4
BROTES DE SOJA ALTEZA 345GR.,ALIMENTACION,0.5,0.55,0.75,10,20,36.36363636,8480024738257,,0,20,PRINCESALISIMO S.L.,,0.5,0.5,0.5
GUINDILLAS PICANTES,OTROS,1.02,1.122,1.25,10,20,11.40819964,8480024739155,,0,20,,,0,0.946969697,0.95
ACEITUNAS PARTIDAS ALTEZA,OTROS,1.72,1.892,2.1,10,20,10.99365751,8480024738004,,0,20,,,0,1.590909091,1.59
BANDERILLAS PICANTES ALTEZA,OTROS,0.98,1.078,1.2,10,20,11.31725417,8480024739117,,0,20,,,0,0.9090909091,0.91
CHOPPED COCIDO EN LATA,OTROS,0.82,0.902,1,10,20,10.86474501,8411030039700,,0,20,,,0,0.7575757576,0.76
PRINGLES PAPRIKA,OTROS,1.72,1.892,2.1,10,20,10.99365751,5053990127672,,0,20,,,0,1.590909091,1.59
HEIZ BARBACOA,ALIMENTACION,1.69,1.859,2.07,10,20,11.35018827,8715700411323,,0,20,PRINCESALISIMO S.L.,,0,1.568181818,1.57
CORONA EXTRA,BEBIDAS,0.75,0.825,1.25,10,20,51.51515152,75032814,,0,20,PRINCESALISIMO S.L.,,0.75,0.75,0.75
LA CASERA 50CL,OTROS,0.2,0.22,0.25,10,20,13.63636364,8410283001106,,0,20,,,0,0.1893939394,0.19
PREPARADO PARA REBOZAR,OTROS,1.51,1.661,1.85,10,20,11.37868754,8410422225011,,0,20,,,0,1.401515152,1.4
REXONA ALOE VERA,OTROS,1.89,2.2869,2.29,21,20,0.135554681,8710447492178,,0,20,,,0,1.577134986,1.58
QUESO LONCHAS CABRA ALBENIZ,OTROS,0.82,0.902,1,10,20,10.86474501,8427298004695,,0,20,,,0,0.7575757576,0.76
ESTROPAJO AJAX INOX,DROGUERIA,0.74,0.8954,0.99,21,20,10.56511057,8410372472008,,0,20,CASALMA S.L.,,0.74,0.74,0.74
HIDRO GENESSE GEL MAX.HIDRATAC. 800 ML.,DROGUERIA,1.19,1.4399,2,21,20,38.89853462,8411135433373,,0,20,CASALMA S.L.,,1.19,1.19,1.19
LEJIA LA ESTRELLA LIMON,OTROS,1.44,1.7424,1.75,21,20,0.4361799816,8410436364614,,0,20,,,0,1.20523416,1.21
LEJIA LA ESTRELLA AZUL,DROGUERIA,1.05,1.2705,1.59,21,20,25.14757969,8410436401340,,0,20,CASALMA S.L.,,1.05,1.05,1.05
SANICENTRO MULTIUSOS,DROGUERIA,0.95,1.1495,2,21,20,73.98869074,8410931012911,,0,20,ALMACENES ESCRIBANO S.A.,,0.95,0.95,0.95
DETERGENTE NORIT ROPA DE COLOR,OTROS,3.59,4.3439,4.35,21,20,0.1404268054,8411660119223,,0,20,,,0,2.995867769,3
LAGARTO LAVAVAJILLAS ULTRA FRCO. 750 ML.,DROGUERIA,0.71,0.8591,1,21,20,16.40088465,8410761700040,,0,20,CASALMA S.L.,,0.71,0.71,0.71
ESPUMA DE AFEITAR LA TOJA,DROGUERIA,1.3,1.573,2.2,21,20,39.86013986,8410436249300,,0,20,CASALMA S.L.,,1.3,1.3,1.3
CREMA DE MANOS S'NONAS,DROGUERIA,0.75,0.9075,1.36,21,20,49.86225895,8410757001090,,0,20,ALMACENES ESCRIBANO S.A.,,0.75,0.75,0.75
BAYETA SPONTEX ORIGINAL,DROGUERIA,0.88,1.0648,1.65,21,20,54.95867769,8410404020030,,0,20,ALMACENES ESCRIBANO S.A.,,0.88,0.88,0.88
CREMA DE MANOS NIVEA,DROGUERIA,1.91,2.3111,2.65,21,20,14.66401281,4005808801046,,0,20,,,1.91,1.91,1.91
PRONTO SPRAY,DROGUERIA,1.88,2.2748,3.25,21,20,42.86970283,8412400021394,,0,20,ALMACENES ESCRIBANO S.A.,,1.88,1.88,1.88
30 VASOS PLASTICO 220 CC,OTROS,0.54,0.6534,0.65,21,20,-0.5203550658,8436541472198,,0,20,,,0,0.4476584022,0.45
CREMA CORPORAL BABARIA,DROGUERIA,0.94,1.1374,1.5,21,20,31.87972569,8410412020299,,0,20,CASALMA S.L.,,0.94,0.94,0.94
DETERGENTE NORIT ROPA OSCURA,OTROS,3.59,4.3439,4.35,21,20,0.1404268054,8411660128614,,0,20,,,0,2.995867769,3
GALLETA TOSTADA ALTEZA,OTROS,1.07,1.177,1.31,10,20,11.29991504,8480024759115,,0,20,,,0,0.9924242424,0.99
CROISANT MIDI 1U,BOLLERIA DULCE,0.49,0.539,0.6,10,20,11.31725417,CROI MIDI,,0,20,GREFUSA S.L.,,0,0.4545454545,0.45
MAHOU RADLER,OTROS,0.45,0.5445,0.55,21,20,1.01010101,8411327003308,,0,20,,,0,0.3787878788,0.38
TACOS DE POTON GRANDES HOTELES,OTROS,0.89,0.979,1.09,10,20,11.3381001,8410149171028,,0,20,,,0,0.8257575758,0.83
MEJILLONES RIBEIRA 8-12 MEDIANOS,OTROS,1.59,1.749,1.95,10,20,11.4922813,8429583004984,,0,20,,,0,1.477272727,1.48
GALLO MACARRON RALLADO,OTROS,0.49,0.539,0.6,10,20,11.31725417,8410069001214,,0,20,,,0,0.4545454545,0.45
ALTEZA ICE COFFEE CAPUCCIINO,OTROS,0.74,0.814,0.9,10,20,10.56511057,8480024733238,,0,20,,,0,0.6818181818,0.68
ALTEZA CREMA CACAO 2 SABORES 210 GR.,ALIMENTACION,0.84,0.924,1.25,10,20,35.28138528,8480024732286,,0,20,PRINCESALISIMO S.L.,,0.84,0.84,0.84
ALTEZA CREMA CACAO 1 SABOR 210 GR.,ALIMENTACION,0.82,0.902,1.25,10,20,38.58093126,8480024732279,,0,20,PRINCESALISIMO S.L.,,0.82,0.82,0.82
PAN RALLADO AJO Y PEREJIL ALTEZA,OTROS,0.33,0.363,0.4,10,20,10.19283747,8480024754486,,0,20,,,0,0.303030303,0.3
BARQUILLO RELLENO NATA SIN AZUCAR ALTEZA,OTROS,0.65,0.715,0.8,10,20,11.88811189,8480024753632,,0,20,,,0,0.6060606061,0.61
BARQUILLO RELLENO CHOCOLATE,OTROS,0.61,0.671,0.75,10,20,11.77347243,8480024753489,,0,20,,,0,0.5681818182,0.57
BARQUILLO NATA ALTEZA,OTROS,0.61,0.671,0.75,10,20,11.77347243,8480024753472,,0,20,,,0,0.5681818182,0.57
MERMELADA DE MELOCOTON DIET ALTEZA,OTROS,0.82,0.902,1,10,20,10.86474501,8480024746931,,0,20,,,0,0.7575757576,0.76
YATEKOMO CURRY,ALIMENTACION,0.65,0.715,1.1,10,20,53.84615385,8410300351108,,0,20,PRINCESALISIMO S.L.,,0.65,0.65,0.65
CAFE SOLUBLE NATURAL 200 GRMS ALTEZA,OTROS,1.5,1.65,1.83,10,20,10.90909091,8480024732828,,0,20,,,0,1.386363636,1.39
CAFE SOLUBLE 200GRMS DESCAFEINADO ALTEZA,OTROS,1.76,1.936,2.16,10,20,11.57024793,8480024732569,,0,20,,,0,1.636363636,1.64
AGUA BEZOYA 33CL BIBERON,BEBIDAS,0.2,0.22,0.39,10,20,77.27272727,8410128160623,,0,20,QUALIANZA S. IN. DIST S.L.U,,0.2,0.2,0.2
YATEKOMO GAMBAS,OTROS,0.9,0.99,1.1,10,20,11.11111111,8410300351115,,0,20,,,0,0.8333333333,0.83
MILKA SHAKE,OTROS,1.03,1.133,1.2,10,20,5.913503972,8410128670672,,0,20,,,1.03,1.03,1.03
YOGURT BEBER PASCUAL PLATANO,OTROS,0.52,0.572,0.64,10,20,11.88811189,8410128770099,,0,20,,,0,0.4848484848,0.48
YOGIKIDS FRESA PASCUAL,OTROS,1.2,1.32,1.49,10,20,12.87878788,8410128166458,,0,20,,,1.2,1.2,1.2
YOGIKIDS FRESA PLATANO PASCUAL,OTROS,1.22,1.342,1.49,10,20,11.02831595,8410128166489,,0,20,,,0,1.128787879,1.13
YOGUR BEBER FRESA PASCUAL,OTROS,0.52,0.572,0.64,10,20,11.88811189,8410128770068,,0,20,,,0,0.4848484848,0.48
OKEY FRESA 188 ML,OTROS,0.37,0.407,0.45,10,20,10.56511057,8410128191825,,0,20,,,0,0.3409090909,0.34
OKEY FRESA 750 ML,OTROS,0.9,0.99,1.1,10,20,11.11111111,8410128191214,,0,20,,,0,0.8333333333,0.83
YOGURT FRESA PASCUAL LIQUIDO 750 ML,OTROS,1.38,1.518,1.69,10,20,11.33069829,8410128416225,,0,20,,,0,1.28030303,1.28
YOGURT PLANTANO PASCUAL LIQUIDO 750 ML,OTROS,1.38,1.518,1.69,10,20,11.33069829,8410128416263,,0,20,,,0,1.28030303,1.28
BIFRUTAS TROPICAL 240ML,OTROS,0.54,0.6534,0.65,21,20,-0.5203550658,8410128776831,,0,20,,,0,0.4476584022,0.45
YOGURT PASCUAL MACEDONIA,NEVERA,1.02,1.122,1.25,10,20,11.40819964,8410128122805,,0,20,DISTRIBUCIONS RIBERA DEL XUQUER S.L.,,0,0.946969697,0.95
YOGURT PASCUAL NATURAL AZUCARADO,OTROS,1.22,1.342,1.49,10,20,11.02831595,8410128122966,,0,20,,,0,1.128787879,1.13
YOGURT PASCUAL COCO,OTROS,1.22,1.342,1.49,10,20,11.02831595,8410128122881,,0,20,,,0,1.128787879,1.13
NATILLAS DE VAINILLA PASCUAL,OTROS,1.58,1.6432,1.95,4,20,18.67088608,8410128758769,,0,20,,,0,1.5625,1.56
YOGURT PASCUAL LIMON,OTROS,1.02,1.122,1.25,10,20,11.40819964,8410128122928,,0,20,,,0,0.946969697,0.95
FAN DE VAINILLA PASCUAL,OTROS,1.38,1.518,1.69,10,20,11.33069829,8410128430030,,0,20,,,0,1.28030303,1.28
YOGUR LIMON DESNATADO PASCUAL,OTROS,1.14,1.254,1.4,10,20,11.64274322,8410128122560,,0,20,,,0,1.060606061,1.06
YOGURT FRESA DESNATADO PASCUAL,OTROS,1.14,1.254,1.4,10,20,11.64274322,8410128122522,,0,20,,,0,1.060606061,1.06
CALAMARES BOYA SALSA AMERICANA,OTROS,1.79,1.969,2.19,10,20,11.22397156,8411945002080,,0,20,,,0,1.659090909,1.66
APIS DE 3,OTROS,1.49,1.639,1.82,10,20,11.0433191,8410000814996,,0,20,,,0,1.378787879,1.38
NATA PASCUAL 200 ML,OTROS,0.82,0.902,1,10,20,10.86474501,8410128055158,,0,20,,,0,0.7575757576,0.76
NATA PASCUAL 500ML,OTROS,1.84,2.024,2.25,10,20,11.16600791,8410128055318,,0,20,,,0,1.704545455,1.7
TANDY RAZAS PEQUEðAS,OTROS,1.92,2.112,2.35,10,20,11.26893939,8480024839206,,0,20,,,0,1.78030303,1.78
ALHAMBRA TRADICIONAL X6,BEBIDAS,1.75,2.1175,2.99,21,20,41.2042503,8413681110296,,0,20,PRINCESALISIMO S.L.,,1.75,1.75,1.75
TORTITAS ARROZ ALTEZA,OTROS,0.65,0.715,0.8,10,20,11.88811189,8480024752420,,0,20,,,0,0.6060606061,0.61
PALOMITAS UP CON SAL,OTROS,1.05,1.155,1.29,10,20,11.68831169,8412600021811,,0,20,,,0,0.9772727273,0.98
MEJILLONES PICANTES ALTEZA,OTROS,0.97,1.067,1.19,10,20,11.52764761,8480024736598,,0,20,,,0,0.9015151515,0.9
MAXI BOM,OTROS,3.88,4.268,4.75,10,20,11.29334583,8000300299731,,0,20,,,0,3.598484848,3.6
FLOR SUAV. CONC. OCEANICO 45+5 D. 1.150,DROGUERIA,1.35,1.485,2,10,20,34.68013468,8410104132255,,0,20,CASALMA S.L.,,1.35,1.35,1.35
COCA COLA 33 CL,BEBIDAS,0.36,0.4356,0.52,21,20,19.37557392,5740700988349,,0,20,PRINCESALISIMO S.L.,,0.36,0.36,0.36
LAGARTO AMONIACO PERFUMADO DETERGENTE 1.,DROGUERIA,0.56,0.6776,1.1,21,20,62.33766234,8410761003035,,0,20,CASALMA S.L.,,0.56,0.56,0.56
GALLO TIBURON N\ 0,ALIMENTACION,0.79,0.869,1.1,10,20,26.58227848,8410069002150,,0,20,PRINCESALISIMO S.L.,,0.79,0.79,0.79
GEL BAðO ARGAN NUKY,OTROS,0.83,1.0043,1,21,20,-0.4281589167,8410757958875,,0,20,,,0,0.6887052342,0.69
ASEVI LIMPIADOR DESINFEC. GERPOSTAR 1280,DROGUERIA,1.7,2.057,2.42,21,20,17.64705882,8411582241422,,0,20,ALMACENES EUROPAMAN 2017 S.L.,,1.7,1.7,1.7
ACEITUNAS RELLENAS ALTEZA,OTROS,0.93,1.023,1.14,10,20,11.43695015,8480024738165,,0,20,,,0,0.8636363636,0.86
GUISANTES FINOS ALTEZA,OTROS,0.67,0.737,0.82,10,20,11.26187246,8480024742001,,0,20,,,0,0.6212121212,0.62
RUFFLES YORK'ESO,SNACKS,1.1,1.21,1.35,10,20,11.57024793,8410199019738,,0,20,PEPSICO FOODS AIE,,0,1.022727273,1.02
SCHWEPPES BOTELLIN,BEBIDAS,2.15,2.6015,3.3,21,20,26.84989429,8414100342656,,0,20,PRINCESALISIMO S.L.,,2.15,2.15,2.15
ESTRELLA GALICIA BOTELLIN,OTROS,2.39,2.8919,2.9,21,20,0.2800926726,8412598001765,,0,20,,,0,1.997245179,2
ESTRELLA GALICIA BOTELLIN SIN ALCOHOL,OTROS,2.56,3.0976,3.1,21,20,0.07747933884,8412598001666,,0,20,,,0,2.134986226,2.13
PICATOSTES VELARTE,OTROS,0.53,0.583,0.65,10,20,11.4922813,8410998001637,,0,20,,,0,0.4924242424,0.49
OR'XATA PREMIUM,OTROS,1.27,1.397,1.55,10,20,10.95204009,8437017883166,,0,20,,,0,1.174242424,1.17
SUAVIZANTE SAN 60 LAVADOS,OTROS,1.61,1.9481,1.95,21,20,0.09753092757,8410046701007,,0,20,,,0,1.342975207,1.34
CEREZAS,DROGUERIA,4.5,4.68,5.95,4,20,27.13675214,CEREZAS,,0,20,PRINCESALISIMO S.L.,,4.5,4.5,4.5
MANZANA FUJI,DROGUERIA,1.65,1.716,2.55,4,20,48.6013986,FUJI,,0,20,PRINCESALISIMO S.L.,,1.65,1.65,1.65
SOLAN DE CABRAS 1,GENERICA,0.57,0.627,0.7,10,20,11.64274322,SOLAN DE CABRAS,,0,20,,,0,0.5303030303,0.53
PACK SOLAN DE CABRAS,GENERICA,3.43,3.773,4.2,10,20,11.31725417,AGUA SOLAN,,0,20,,,0,3.181818182,3.18
DETERGENTE ORO COLOR,DROGUERIA,1.9,2.299,2.99,21,20,30.05654632,8410498007184,,0,20,CASALMA S.L.,,1.9,1.9,1.9
SUAVIZANTE SAN FLORAL,OTROS,1.61,1.9481,1.95,21,20,0.09753092757,8410046173163,,0,20,,,0,1.342975207,1.34
ARROZ 3 DELICIAS CARRETILLA,OTROS,1.72,1.892,2.1,10,20,10.99365751,8410416005797,,0,20,,,0,1.590909091,1.59
MACARRONES BOLOðESA CARRETILLA,OTROS,1.43,1.573,1.75,10,20,11.25238398,8410416006145,,0,20,,,0,1.325757576,1.33
RAINBOW  PROMOCION,OTROS,2.29,2.519,2.8,10,20,11.15522033,5601929001311,,0,20,,,0,2.121212121,2.12
CHETOS PELOTAZOS,SNACKS,0.98,1.078,1.2,10,20,11.31725417,8410199019523,,0,20,PEPSICO FOODS AIE,,0,0.9090909091,0.91
AXE DESODORANTE SPRAY YOU,DROGUERIA,1.39,1.6819,1.98,21,20,17.72400262,6001087364706,,0,20,CASALMA S.L.,,1.39,1.39,1.39
TORTITA ANIS DULCESOL 7 UDS. 225 GR.,SNACKS,0.64,0.704,1,10,20,42.04545455,8410087071800,,0,20,DISTRIBUIDORA LEVANTINA DE PASTELERIA S.L.,,0.64,0.64,0.64
MERMELADA HERO MELOCOTON,OTROS,1.3,1.43,1.59,10,20,11.18881119,8410175069344,,0,20,,,0,1.204545455,1.2
ALHAMBRA TRADICIONAL 1L,BEBIDAS,0.84,0.924,1.35,10,20,46.1038961,8413681010152,,0,20,PRINCESALISIMO S.L.,,0.84,0.84,0.84
MAHOU PACK 24 UDS,BEBIDAS,7.68,8.448,12.48,10,20,47.72727273,8411327020008,,0,20,PRINCESALISIMO S.L.,,7.68,7.68,7.68
SALADITOS DULCESOL,OTROS,0.82,0.902,1,10,20,10.86474501,8410087900421,,0,20,,,0,0.7575757576,0.76
COLACAO,OTROS,2.24,2.464,2.74,10,20,11.2012987,8410014478733,,0,20,,,0,2.075757576,2.08
INTEGRAL DE MOLDE DULCESOL,OTROS,0.82,0.902,1,10,20,10.86474501,8410087413068,,0,20,,,0,0.7575757576,0.76
LUZIL,DROGUERIA,2.3,2.783,3.5,21,20,25.7635645,8411897105396,,0,20,PRINCESALISIMO S.L.,,2.3,2.3,2.3
SAN MIGUEL 1516,OTROS,0.58,0.7018,0.7,21,20,-0.2564833286,8410655010019,,0,20,,,0,0.4820936639,0.48
ONDULADAS JAMON,OTROS,0.82,0.902,1,10,20,10.86474501,8410564001245,,0,20,,,0,0.7575757576,0.76
PRINGLES ORIGINAL 40 G,OTROS,0.69,0.759,0.85,10,20,11.98945982,5053990107339,,0,20,,,0,0.6439393939,0.64
PRINGLES ONION 40 G,OTROS,0.69,0.759,0.85,10,20,11.98945982,5053990107384,,0,20,,,0,0.6439393939,0.64
ARIEL TABS ULTRA OXI 14 LAV,OTROS,4.12,4.9852,4.99,21,20,0.09628500361,8001841941486,,0,20,,,0,3.436639118,3.44
CERVEZA TURIA BOTELLIN,BEBIDAS,0.38,0.4598,0.59,21,20,28.31665942,8413194091945,,0,20,PRINCESALISIMO S.L.,,0.38,0.38,0.38
DON SIMON BLANCO,BEBIDAS,0.9,1.089,1.2,21,20,10.19283747,8410261273105,,0,20,PRINCESALISIMO S.L.,,0.9,0.9,0.9
DON SIMON TINTO,BEBIDAS,0.9,1.089,1.2,21,20,10.19283747,8410261271101,,0,20,PRINCESALISIMO S.L.,,0.9,0.9,0.9
APIS MAGRO,OTROS,1.76,1.936,2.15,10,20,11.05371901,8410218214335,,0,20,,,0,1.628787879,1.63
KETCHUP HEIZ,OTROS,1.22,1.342,1.49,10,20,11.02831595,87157635,,0,20,,,0,1.128787879,1.13
SALMOREJO ALVALLE,OTROS,2.04,2.244,2.5,10,20,11.40819964,8422174750062,,0,20,,,0,1.893939394,1.89
COMPANGO LA ALDEA,OTROS,2,2.2,2.45,10,20,11.36363636,8436014323019,,0,20,,,0,1.856060606,1.86
BEBIDA FRIA 0.20 EUROS,SERVICIOS,0.17,0.2057,0.2,21,20,-2.771025766,9004380126715,,0,20,,,0,0.1377410468,0.14
PIZZA RISTORANTE 4 QUESOS,NEVERA,2.78,3.058,3.4,10,20,11.18378025,4001724818908,,0,20,JM DISTRIBUCIONES S.A.,,0,2.575757576,2.58
HUMMUS MAHN MAC 240G.,NEVERA,1.39,1.529,1.7,10,20,11.18378025,8437005286665,,0,20,CASALMA S.L.,,0,1.287878788,1.29
FLAN DE QUESO GOSHUA 2U,NEVERA,1.2,1.32,1.53,10,20,15.90909091,8413311000690,,0,20,JM DISTRIBUCIONES S.A.,,1.2,1.2,1.2
ARROZ CON LECHE GOSHUA,OTROS,1.02,1.122,1.25,10,20,11.40819964,84154651,,0,20,CASALMA S.L.,,0,0.946969697,0.95
NATILLAS HUEVO Y VAINILLA GOSHUA,OTROS,1.02,1.122,1.25,10,20,11.40819964,8413311000034,,0,20,CASALMA S.L.,,0,0.946969697,0.95
ICE COFFEE LATTE MACCHIATO ALTEZA,OTROS,0.74,0.814,0.9,10,20,10.56511057,8480024733245,,0,20,,,0,0.6818181818,0.68
ALPRO CAFE ALMENDRA,OTROS,1.22,1.342,1.49,10,20,11.02831595,5411188128519,,0,20,,,0,1.128787879,1.13
YOPRO UHT CHOCOLATE,OTROS,1.63,1.793,1.99,10,20,10.98717234,8410500025052,,0,20,,,0,1.507575758,1.51
YOGUR NATURAL PASCUAL PACK 4U,NEVERA,0.82,0.902,1,10,20,10.86474501,8410128122843,,0,20,QUALIANZA S. IN. DIST S.L.U,,0,0.7575757576,0.76
MIX UPS QUESO 90G.,SNACKS,0.98,1.078,1.2,10,20,11.31725417,8410199016669,,0,20,PEPSICO FOODS AIE,,0,0.9090909091,0.91
RABANITO,DROGUERIA,0.95,0.988,1.35,4,20,36.63967611,RABANITO,,0,20,PRINCESALISIMO S.L.,,0.95,0.95,0.95
AGUACATE,DROGUERIA,1.6,1.664,7.1,4,20,326.6826923,AGUACATE,,0,20,PRINCESALISIMO S.L.,,1.6,1.6,1.6
AJOS PUERRO,DROGUERIA,0.44,0.5324,2.39,21,20,348.9105935,AJOS PUERRO,,0,20,PRINCESALISIMO S.L.,,0.44,0.44,0.44
BANDEJA AJOS TIERNOS,DROGUERIA,1.3,1.573,1.85,21,20,17.60966306,AJOS TIERNOS,,0,20,PRINCESALISIMO S.L.,,1.3,1.3,1.3
BANDEJA PUCHERO,DROGUERIA,1.3,1.352,2.05,4,20,51.62721893,PUCHERO,,0,20,PRINCESALISIMO S.L.,,1.3,1.3,1.3
BERENJENA NEGRA,DROGUERIA,0.8,0.832,1.25,4,20,50.24038462,BERENJENA,,0,20,PRINCESALISIMO S.L.,,0.8,0.8,0.8
CALABACIN NEGRO,DROGUERIA,1,1.04,1.45,4,20,39.42307692,CALABACIN,,0,20,PRINCESALISIMO S.L.,,1,1,1
CARLOTA,DROGUERIA,0.67,0.6968,0.97,4,20,39.20780712,CARLOTA,,0,20,PRINCESALISIMO S.L.,,0.67,0.67,0.67
CEBOLLA COMUN,DROGUERIA,0.55,0.572,0.8,4,20,39.86013986,COMUN,,0,20,PRINCESALISIMO S.L.,,0.55,0.55,0.55
CEBOLLA DULCE,DROGUERIA,1.25,1.3,1.9,4,20,46.15384615,DULCE,,0,20,PRINCESALISIMO S.L.,,1.25,1.25,1.25
CIRUELO ROJO,DROGUERIA,1.5,1.56,2.55,4,20,63.46153846,ROJO,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
COLIFLOR,DROGUERIA,1.5,1.56,2.25,4,20,44.23076923,COLIFLOR,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
COL DURA,DROGUERIA,1.5,1.56,2.25,4,20,44.23076923,COL,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
ESPARRAGOS,DROGUERIA,1.8,1.872,2.4,4,20,28.20512821,ESPARRAGO,,0,20,PRINCESALISIMO S.L.,,1.8,1.8,1.8
JUDIA PERONA,DROGUERIA,2.5,2.6,3.95,4,20,51.92307692,PERONA,,0,20,PRINCESALISIMO S.L.,,2.5,2.5,2.5
KIWI,DROGUERIA,2.45,2.548,4,4,20,56.98587127,KIWI,,0,20,PRINCESALISIMO S.L.,,2.45,2.45,2.45
MELOCOTON,OTROS,1.5,1.56,2.45,4,20,57.05128205,MELOCOTON,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
MELOCOTON PARAGUAYO,OTROS,2,2.08,2.9,4,20,39.42307692,PARAGUAYO,,0,20,PRINCESALISIMO S.L.,,2,2,2
NARANJAS,DROGUERIA,1.1,1.144,1.5,4,20,31.11888112,NARANJAS,,0,20,PRINCESALISIMO S.L.,,1.1,1.1,1.1
PATATA BLANCA,DROGUERIA,0.5,0.52,0.7,4,20,34.61538462,BLANCA,,0,20,PRINCESALISIMO S.L.,,0.5,0.5,0.5
NECTARINA,DROGUERIA,1.5,1.56,2.5,4,20,60.25641026,NECTARINA,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
NISPEROS,DROGUERIA,1.5,1.56,3.8,4,20,143.5897436,NISPEROS,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
PERA CONFERENCIA,DROGUERIA,1.95,2.028,2.5,4,20,23.27416174,CONFERENCIA,,0,20,PRINCESALISIMO S.L.,,1.95,1.95,1.95
PERA ALEJANDRINA,DROGUERIA,1.5,1.56,1.85,4,20,18.58974359,ALEJANDRINA,,0,20,PRINCESALISIMO S.L.,,0,1.482371795,1.48
SANDIA PARTIDA,DROGUERIA,0.6,0.624,0.95,4,20,52.24358974,PARTIDA,,0,20,PRINCESALISIMO S.L.,,0.6,0.6,0.6
PIMIENTO ROJO,DROGUERIA,1.5,1.56,2.35,4,20,50.64102564,PIMIENTO,,0,20,PRINCESALISIMO S.L.,,1.5,1.5,1.5
PIMIENTO ITALIANO,DROGUERIA,1.1,1.144,1.95,4,20,70.45454545,ITALIANO,,0,20,PRINCESALISIMO S.L.,,1.1,1.1,1.1
PLATANOS,DROGUERIA,1.65,1.716,1.95,4,20,13.63636364,PLATANOS,,0,20,PRINCESALISIMO S.L.,,1.65,1.65,1.65
TOMATE VERDE ENSALADA,DROGUERIA,1.6,1.664,2.15,4,20,29.20673077,ENSALADA,,0,20,PRINCESALISIMO S.L.,,1.6,1.6,1.6
TOMATE CHERRY,DROGUERIA,2,2.08,3.1,4,20,49.03846154,CHERRY,,0,20,PRINCESALISIMO S.L.,,2,2,2
